fecha,moneda,precio_usd,volumen,tendencia_semanal,tendencia_mensual,volatilidad,modelo_mineria
2025-06-18,ETH,2525.85,879550757.97,2555.422857142857,2579.856666666667,44.854465669213795,2572.645066994418
2025-06-19,ETH,2521.84,473983171.76,2537.8985714285714,2579.748,22.77836578013523,2563.2860535955347
2025-06-20,ETH,2407.22,949347412.87,2513.18,2574.915,48.509990036363384,2554.9968428764278
2025-06-21,ETH,2296.94,705748797.49,2479.4928571428572,2562.6430000000005,93.58801770065327,2525.441474301142
2025-06-22,ETH,2228.57,1494221559.94,2433.8014285714285,2552.698666666666,126.59058909577051,2479.7411794409136
2025-06-23,ETH,2413.17,1541484884.73,2414.9357142857143,2548.7736666666665,116.66832372970829,2429.506943552731
2025-06-24,ETH,2449.69,1168281547.61,2406.182857142857,2545.355666666667,110.39315795738798,2426.239554842185
2025-06-25,ETH,2420.23,962396741.81,2391.094285714286,2540.5476666666664,97.81218241388328,2430.9296438737483
2025-06-26,ETH,2417.5,937995211.41,2376.1885714285713,2532.3976666666663,81.08729440720727,2428.789715098999
2025-06-27,ETH,2424.42,731599180.91,2378.6457142857143,2523.8083333333334,82.43376550439437,2426.531772079199
2025-06-28,ETH,2437.55,218789309.47,2398.7328571428575,2517.3326666666667,76.09357412952043,2426.1094176633596
2025-06-29,ETH,2501.26,353963423.9,2437.6885714285713,2516.3150000000005,30.75433705372559,2428.3975341306877
2025-06-30,ETH,2486.37,862990157.33,2448.1457142857143,2514.883333333333,33.36223856247993,2442.9700273045505
2025-07-01,ETH,2405.7,627531445.49,2441.861428571429,2510.391666666667,36.97080353847895,2451.6500218436404
2025-07-02,ETH,2571.33,1127288937.64,2463.447142857143,2509.1336666666666,59.48898041209973,2442.4600174749125
2025-07-03,ETH,2592.04,987452946.33,2488.3814285714284,2509.039,72.23409338819118,2468.2340139799303
2025-07-04,ETH,2508.69,659258591.62,2500.4199999999996,2505.7193333333335,66.6001361359581,2492.9952111839443
2025-07-05,ETH,2517.09,245918493.32,2511.782857142857,2509.094,60.60104391678647,2496.1341689471556
2025-07-06,ETH,2571.14,419467064.37,2521.7657142857142,2512.1883333333335,64.22597731369652,2500.3253351577246
2025-07-07,ETH,2542.5,722742288.77,2529.7842857142855,2512.7326666666672,62.552416115601865,2514.4882681261797
2025-07-08,ETH,2616.29,782816619.68,2559.8685714285716,2516.249666666667,39.216721530662284,2520.090614500944
2025-07-09,ETH,2769.99,1401139415.9,2588.2485714285717,2519.2070000000003,89.07804357760294,2539.3304916007555
2025-07-10,ETH,2951.31,1744393184.02,2639.5728571428567,2523.7123333333334,163.7932319230667,2585.4623932806044
